4.176746,4.484749,4.541062,4.56861,28.74501,33.13198,33.32351,33.3449,33.35384,0.550426;
4.13614,4.415065,4.449229,4.465939,28.5375,32.84094,33.00356,33.01899,33.02661,0.5438793;
4.213457,4.497197,4.531671,4.548531,29.07206,33.45531,33.62055,33.63619,33.64393,0.5466446;
4.407402,4.698582,4.729987,4.745351,30.42574,35.00195,35.16896,35.18409,35.19192,0.5232801;
4.426148,4.704602,4.72458,4.734347,30.59367,35.16746,35.3207,35.33281,35.34002,0.5354288;
4.117747,4.417827,4.470385,4.496097,28.34882,32.66822,32.85334,32.87365,32.88229,0.5566204;
4.37435,4.662218,4.692454,4.707242,30.20069,34.74081,34.9054,34.92016,34.92788,0.5444779;
4.528601,4.855977,4.91159,4.938797,31.18466,35.93089,36.13174,36.15348,36.16286,0.5518828;
4.588047,4.864546,4.875199,4.88041,31.74621,36.46827,36.61452,36.62441,36.6313,0.5260578;
4.563886,4.851804,4.873063,4.883461,31.54352,36.26089,36.41972,36.43239,36.43986,0.5360409;
4.24763,4.545233,4.58956,4.611245,29.27595,33.71287,33.89145,33.90976,33.91811,0.5611229;
4.429347,4.760328,4.823647,4.854625,30.47145,35.13054,35.33817,35.36182,35.3715,0.556839;
3.817005,4.042223,4.047099,4.049482,26.4244,30.34535,30.46202,30.46919,30.4747,0.507918;
4.534104,4.80648,4.816284,4.821078,31.37537,36.04055,36.18417,36.19375,36.20052,0.5036066;
3.974263,4.205667,4.208184,4.209412,27.52159,31.59924,31.71751,31.72429,31.72988,0.4978445;
4.496562,4.797807,4.833302,4.850669,31.02973,35.70505,35.87977,35.89612,35.90431,0.5459383;
3.739999,3.987589,4.014655,4.027895,25.81705,29.70108,29.84333,29.85627,29.86295,0.5370773;
3.895617,4.15506,4.184536,4.198957,26.887,30.93507,31.08484,31.09867,31.10569,0.5418279;
4.166066,4.451337,4.489334,4.507918,28.73204,33.07339,33.24167,33.25818,33.26606,0.5397249;
3.668615,3.906175,3.928332,3.939173,25.33893,29.14051,29.27454,29.28607,29.29236,0.5149346;
3.945931,4.181726,4.189226,4.192891,27.30874,31.36678,31.49048,31.49854,31.50437,0.5302842;
4.002968,4.287177,4.332053,4.354011,27.57932,31.76656,31.93874,31.95682,31.96487,0.5486503;
3.265613,3.457264,3.46058,3.462198,22.61006,25.96299,26.06174,26.06764,26.0723,0.5038958;
3.828361,4.087587,4.120084,4.135983,26.41105,30.39591,30.54752,30.56205,30.56915,0.5501678;
4.196506,4.439335,4.440736,4.441419,29.0648,33.36809,33.49141,33.49823,33.50406,0.507169;
3.767027,4.012345,4.036244,4.047936,26.01482,29.92056,30.05962,30.07177,30.07829,0.5333977;
4.285584,4.562765,4.588375,4.6009,29.60121,34.04161,34.19783,34.21123,34.21856,0.5371354;
4.092649,4.359455,4.385654,4.398468,28.26278,32.50657,32.65794,32.6712,32.6783,0.5126534;
3.871177,4.125055,4.151087,4.163819,26.72918,30.74569,30.89043,30.9033,30.9101,0.5094944;
3.783674,4.009072,4.015683,4.018914,26.18774,30.07781,30.1957,30.20327,30.20883,0.5117892;
3.47299,3.704322,3.730633,3.743501,23.96998,27.57895,27.71251,27.72485,27.73111,0.4998453;
3.532961,3.735973,3.735976,3.735976,24.47304,28.09368,28.19602,28.20145,28.20629,0.4956086;
3.441975,3.639758,3.639761,3.639761,23.84277,27.37016,27.46987,27.47517,27.47988,0.493256;
3.322162,3.513678,3.51419,3.514439,23.01112,26.4167,26.51357,26.51882,26.5234,0.4885027;
3.245751,3.460994,3.484792,3.496432,22.40426,25.77559,25.89942,25.91074,25.91655,0.5199931;
3.61164,3.853457,3.88185,3.895738,24.92348,28.67848,28.81867,28.83177,28.83834,0.5188745;
3.405182,3.600851,3.600853,3.600853,23.5879,27.07759,27.17623,27.18147,27.18613,0.4970135;
3.135396,3.348582,3.375928,3.389306,21.62799,24.89295,25.01803,25.03012,25.03598,0.5178522;
2.897428,3.06392,3.063923,3.063923,20.07066,23.03999,23.12392,23.12838,23.13235,0.4814377;
2.913688,3.081114,3.081117,3.081117,20.18329,23.16929,23.25369,23.25817,23.26216,0.4913514;
3.009934,3.182891,3.182894,3.182894,20.85,23.93463,24.02181,24.02645,24.03057,0.4805009;
2.730914,2.903752,2.916934,2.923379,18.87331,21.69694,21.79256,21.80026,21.80475,0.5059009;
2.485456,2.628275,2.628277,2.628277,17.2169,19.76404,19.83603,19.83986,19.84326,0.4820313;
